commentor,content,rating,shop_name,shop_url,shop_rating,shop_n_comments,updated_at
Phuong Trinh,"Quán cho rất ít đồ ăn 1 tô 48k chỉ có 2 con ốc ?? Giao thiếu đồ ăn, không ngon, không đáng tiền và không bao giờ mua lại",1.0,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:32
Foodee_Ewtldzhl,Món ăn rất ngon,9.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:32
Aaron Luong,"Im very critical of Bun Oc Rieu Cua. I think this spot nailed it. The Rieu Cua has a very delightful taste. Cant get enuff of Oc, so got extra. Would definitely come back or order again.",8.2,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:32
Mèo Bân,"33k/tô bún riêu không thịt, chả. Nước dùng ngon, có chén mắm gừng riêng chấm ốc khá bắt vị. Riêu cua cục xắt vuông gồm (hình như) thịt cua đồng mix với lòng trắng trứng, ăn nhạt không có vị gì, thêm 01 cục riêu hầm trong nồi thì (hình như) gồm thịt băm ít mỡ, tép ruốc, hành tím (gia vị gì nữa thì mình ko nhận ra) ăn được không ngán. Có khi thèm thèm sẽ ghé lại ăn, nhưng không thật sự ấn tượng lắm, tuy nhiên giá cũng hợp lý với 01 tô bún riêu và khu vực quận 3.",7.0,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:33
Knhi Đinh,"Tại quán có bán canh bún, mà trên Now hông có :<
Vị vừa miệng, cua có pha với tàu hủ nhưnh ăn không nghe mùi tàu hủ ( đứa ghét tàu hủ như mình ám ảnh mùi đó lắm )

Phục vụ nhanh nhẹn. Nước hơi màu tí , không phải màu điều mà là màu cam. Nhưng mình thấy mọi thứ nhìn chung là ngon",8.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:33
Vi Nguyễn,"Trưa đi lần nào cũng đông khách. Quán hơi chật xíu, nhưng canh bún , bún riêu ăn ngon, hợp khẩu vị miền nam.",7.4,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:33
Đường Phượng Thư,"Hôm bữa được bạn mình dẫn đi ăn ở đây, trưa nắng nên hơi nóng dù là ngồi trong nhà có quạt máy, bù lại canh bún ngon nên có nóng chút cũng không sao. Mình thấy nước lèo đậm đà, một tô đầy đủ có ốc, riêu cua, huyết, da heo, chả 2 loại thì phải, rau muống luộc, bún nhìn rất bắt mắt. Nếu đi đường***hướng***chạy về thì chưa qua ngã tư***quẹo phải vô chút là thấy quán bên tay trái, có điều địa chỉ lại là số nhà 287/66 Nguyễn Đình Chiểu.",6.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:33
Giang Vũ,"Lót bụng với tô bún riêu cua ốc tại chợ Võ Văn Tần

1 tô canh bún đầy đủ như hình là 35k, có tiết, riêu cua trộn với trứng (lạ lạ mà ngon 🤣), đậu, rau, chả lụa, ốc (ốc hình như chưa làm kỹ, ăn bị hôi hôi 😢). 
Nước dùng nêm nếm vừa miệng, mà ở đây ăn bún mà có kèm theo nước mắm gừng, chắc để chấm ốc 🤣

Ăn hết tô này cũng chỉ ngang ngang bụng thôi chứ chưa no lắm, nên ăn buổi sáng thì hợp lý hơn

Quán bán bình dân ngay chợ, cũng thoáng và sạch sẽ. Đông khách lắm nha, cô bán luôn chân luôn tay luôn 🤷🏼‍♀️",7.0,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:33
Van Nguyen Vu,"Ngày mưa kiếm được trên Foody món yêu thích này, bún riêu tô ngập nước, nước dùng, huyết, riêu mộc, chả (mỡ) và đặc biệt hơn hết là Ốc bươu. Vị kiểu miền Nam nhưng cũng mãn nhãn cũng như ngon miệng hơn so với Thanh Hải Kỳ Đồng. Thật sự rất xứng đáng với giá tiền bỏ ra, cua thêm và ốc thêm đủ cho các bạn muốn thêm. Sẽ ghé thường xuyên vì bán gần như từ sáng đến chiều tối luôn. Vị cũng ngang bằng Bún Riêu hẻm của Ngoại mấy chục năm đường Trần Khắc Chân. Tiệm có thể chứa tầm 20 người, vì là trong chợ nên hơi khó di chuyển một tí nhưng bù lại ngon.",7.4,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:34
Bòn Bon Sicula,"Tô bún đầy đặn, nhiều huyết, miếng huyết mềm. Ốc giòn sần sật, nhiều ốc. Nước chấm ốc gừng ngòn ngọt, hợp vị với ốc. Chả cắt miếng dày. Điểm trừ duy nhất là nước lèo siêu mặn. Vắt bao nhiêu chanh, cho cả đĩa rau trụng, thêm nước me,... Mà mình chưa cho mắm tôm đâu nhé, đã rất rất mặn rồi. Hic hic 35k 1 tô thì xứng đáng giá tiền ở khu như vậy.",7.8,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:34
Tram Phuong Nguyên,"Mình ăn quán này cũng mấy năm r, mặc kệ ai nói gì nói, mình vẫn thấy bún riêu và canh bún ở đây ngon nhất, đặc biệt thích huyết ở đây, chắc là huyết vịt, ăn rất mềm, căng căng, nói chung là ngon lắm, nước lèo đậm đà, ai thích thì bỏ thêm mắm tôm vô, kêu thêm li nước mía là đúng bài, huyết ở đây ngon nên nhìu khi mình thấy khách vô chỉ kêu một tô bún với huyết, giá 1 tô thì cg ko phải là rẻ với các món canh bún , bún riêu (35k) nhưng đồ ăn khá chất lượng nên mình thấy phù hợp",7.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:34
Tram Anh,"Phần ăn nhiều cái, nước dùng được. Phần mang vè chuẩn bị chu đáo.
Độc đáo của quán là đồ ăn không sạch. Mình và bạn ăn vào đều bị đau bụng. 
Sẽ không quay lại quán.",4.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:35
Anh Thi Quoc,"Cá nhân mình thì vẫn thích ăn bún riêu dạng có riêu nát nát đúng từ cua và gạch giã ra vì nó thơm và ngọt nước nhưng ăn thì sẽ ko cảm nhận đc cái sướng mồm. Ở quán này thì riêu cua họ trộn với trứng để thành 1 cục riêu đặc nên sẽ ko bị nát, nhược điểm sẽ là nước dùng ko có vị cua. Huyết khá dai và mềm, mọng nước. Còn ốc được cũng 10 con. Canh bún thì ăn với rau muống luộc. Nói chung là thèm bún ốc thì ra đây ăn chứ còn chuẩn vị riêu cua thì chưa đạt nhé. Nếu đặt tên là bún ốc thì sẽ hợp lý hơn.",6.8,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:35
Mary Deroux,"Bạn mình PR vs mình đây là canh bún ngon nhất SG ạ :))). Trước khi nó dắt đi, mình cũng bán tín bán nghi nghĩ nó PR lố :)). 

Mới vô chưa biết ngon hay dở :)). Nhưng đẩy ra 1 tô đồ ăn thứ gì cũng to to, đầy đặn từ chả quế, huyết, đậu hũ, cà, riêu cua “ăn bằng mắt” đã đủ thấy thích rồi. Ốc thì quán chọn con size vừa vừa thôi, chứ thường lớn quá toàn con già ăn dai nhách mất ngon. Ốc tươi, có độ dai giòn, cho nhiều, không bị mùi, làm sạch đất cát.

Sợi canh bún thì mình thấy hầu hết ở đâu cũng xài chung 1 loại nên không bàn tới. Bún ở đây cho khá ít nên nếu bạn thích ăn nhiều thì nên dặn trước. 

Nước dùng nêm nếm vừa ăn, có độ ngọt của xương dù mùi cua đồng không dậy lắm. Bạn nào thích ăn đậm đà như mình thì nêm thêm tí chén nước mắm gừng cay ngọt kèm theo hoặc mắm tôm là vừa miệng.

Chả quế thơm, cắt miếng to dầy. Huyết ở đây là huyết vịt vừa dai vừa mềm, không bị hôi. Riêu cua làm thành cục to hình vuông, lòng trắng trứng nhiều hơn cua. Nhưng kệ, mình thấy ăn vẫn ngon béo, đậm mùi cua đồng nhưng không hề bị hôi tanh. Rau muống xài loại rau muống nhà, chọn khá kỹ, không bị dai già.

Đậu hũ ở đây đúng style mình thích nè😭😭Đậu béo ngon xỉuuuu. Chiên sơ nhẹ bề mặt xong bỏ vô nồi nước. Nên vẫn còn giữ phần đậu bên trong đầy và vỏ bên ngoài căng, không teo tóp, nhăn nhúm, vừa khô vừa dầy cứng như mấy loại đậu luộc - chiên - luộc again cạp vô rỗng ruột chán ngắt. Ờ mà có 1 ngày mình ăn ở đây có cảm giác đậu hơi thiu thiu, chắc do xui???🙄🙄 

Ở đây bán bún riêu luôn, xài chung 1 nồi nước dùng. Nhưng mình thấy chỉ nên ăn canh bún, bún riêu nước dùng nên thơm dậy mùi cua đồng nữa sẽ ngon hơn. 

Giá 35k/ tô nha. Rau sống hay rau muống hình như được gọi thêm free🙄🙄 

Quán nằm trong chợ luôn nên không gian hơi dơ là điều chắc chắn. Có thể đi nhanh hơn là ngay đầu đường hẻm trước Alo trà, gần số 266 Võ Văn Tần. Nhưng mình thấy mấy cô chú nhân viên ở đây làm đồ ăn đều đeo bao tay nên yên tâm. Bán từ 11h - 21h nhe.",8.4,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:36
Pil Pu,"Quán bán từ chiều trở đi. Có nhiều chỗ ngồi, bàn ghế cao trong nhà đàng hoàng.
Nước lèo đậm, nhiều ốc, 1 miếng chả cua ăn ngon, có đậu hủ, huyết, không có thịt nha. Đặc biệt là có chén mắm gừng ăn kèm.",7.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:36
LưuAnh,"Topping nhiều. 2 miếng huyết to, 3 miếng cà chua, 1 miếng riêu, 2 miếng đậu, tầm chục con ốc, 1 miếng chả.
Nước nhạt, topping thì mặn nhưng kiểu nêm thiếu đường ấy. Riêu cua trộn lòng trắng trứng nhiều hơn cả cua. Cá nhân cảm thấy riêu không ngon. Ốc bị dai. 1 tô 35k không rẻ.
Nước mía 1 ly 8k",5.0,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:36
Ha Riv,"Cảm thấy buổi trưa nắng gió, mò mẫn qua đây ăn thật là quá có tâm với đồ ăn luôn.
Ở sài gòn mình ko ăn nhiều quán kiểu này, đc dẫn tới đây ăn thì cũng thấy vui vui. 
Menu có canh bún và bún riêu cua ốc, gọi 1 tô đầy đủ ăn no tới chiều tối muộn luôn .
Như trong hình tụi mình cũng thấy topping cứ gọi là ngập mặt luôn, riêu đậu chả các thứ các thứ. Sạp topping để ngoài nhìn cũng cool lắm mà đông quá hong có chụp đc miếng nào, nhìn hơi mất về sinh tẹo, nhưng ngon, nước dùng ăn ổn nè!",6.2,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:37
Ling Ling,"Quán nằm trong con hẻm thông giữa Võ Văn Tần và Nguyễn Đình Chiều. Tiệm này thì chắc nổi rồi, buổi trưa ra vào tấp nập.
Quán có bán bún riêu và canh bún. Mình gọi canh bún đầy đủ gồm: đậu, chả quế, tiết, ốc, chả cua và rau muống. Gọi thêm đĩa rau muống ăn cho đã. 1 tô nhìn cũng ít nhưng ăn hoài không hết, topping ngập tràn. Điều đặc biệt ở quán này là chén nước chấm ăn kèm, siêu ngon. Đồ ăn ở đây nêm hơi nhạt để dùng chung với nước chấm. Mình thích nhất trong tô này là tiết: mềm, vừa ăn và không hôi. Chả cua dày, dai. Đậu và chả quế bình thường. Ốc hơi nhạt và dai
Quán nhỏ và đông nên hơi không sạch sẽ.
1 tô như hình thêm ly nước mía hết 40 tiền.",6.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:37
Ngọc Thiện Nè,"Nổi tiếng chợ hẻm ve chai đó giờ nên khỏi bàn về chất lượng đi. Quá ngon luôn á, hình như tô này 28k mà đồ ăn nhiều cực gồm chả, riêu cua, đậu hủ, rau muống, huyết, muốn lấp luôn sợi canh bún. Nước lèo nêm nếm vừa ăn, chả ngon, có điều cua hơi cứng. Bún riêu cũng tựa tựa như canh bún mà ăn với rau muống bào, xin thêm rau chủ quán cũng okie hết. Quán khá đông đặc biệt tầm chiều tối. có thể đi từ đường Võ Văn Tần vào cho dễ kiếm. 
Phục vụ nhanh, không gian nhỏ, nóng",8.4,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:38
Tuấn Bảo,"Có 1 lần chị bạn dẫn tới đây ăn nên mới biết chỗ bán bún riêu cua ốc ngon này. Đi buổi chiều chiều thì quán văng còn đi buổi tối hơi đông. Quán cũng nhỏ nhỏ thôi, giữ xe miễn phí nhen, có bún riêu với canh bún, 1 tô ốc rất nhiều có thể kêu thêm ốc thì tính tiền thêm thôi. Ngon nhất nước chấm ốc á, ăn xong quất thêm ly nước mía hoặc rau má nữa là lăn về nhà luôn.",7.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:39
Rose Babie,"Bún riêu khá ngon, nhiều, rau trụng sẵn, 1 tô 1 ly nc mía 40k. Có nước mắm gừng chấm với ốc👍. Phục vụ nhanh nhẹn, k khó chịu👍. Không gian chật chội, ngồi bên trong sát bàn có giường của bà lão nằm đó, trông k đc sạch sẽ cho lắm, nhưng thôi kệ, quán bình dân mà, mắt nhắm mắt mở cho qua thôi, lâu lâu ăn 1 lần cho đỡ thèm cũng k sao",6.8,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:39
Duc Nguyen,"Theo quan điểm quán đông là quán ngon nên mình mới quyết định ghé vào, cũng tiện để tránh cơn mưa bất chợt! Cảm nhận ban đầu là quán dơ. Nhưng đã vào quán thì đành tặc lưỡi gọi một tô ăn thử! Bún riêu cua ốc vị cũng đậm đà, như bao các quán trung bình khác! Có nước chấm ốc riêng, vị cũng được! Chỉ có điều duy nhất đó là mắm tôm không có ruồi! Mắm tôm không ruồi thì các bạn tự hiểu rồi, đã ăn gặp điều gì vô viện thì ráng chịu thôi!",3.6,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:39
Man Vo,"Chỗ này mình hay ăn trưa . Phần khá to ăn cành hông luôn . Tô có đủ riêu cua , đậu hũ , ốc khá nhiều . 1 tô như vậy tầm 30k . Quán có chỗ ngồi được 20 ng . Nhân viên bình thường nhưng order khá nhanh .",7.8,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:40
Bich Ha,"Quán này mình ăn khá nhiều lần rồi, lần này mới nhớ chụp hình lại để viết review nè.
Đi tư võ văn tần thì thấy cái hẻm có alo trà đằng trước quẹo vô là thấy liền.
Quán không gian hơi nhỏ, trong nhà có mấy cái bàn à mà ở trỏng hơi nóng, ngoài sân cũng được mấy cái bàn mà thoáng hơn.
Vừa vô nhìn cái nồi nước soup mà đói con mắt luôn.
Mình ăn canh bún, bạn mình ăn bún riêu. Thực ra thấy 2 cái ăn cũng tựa tựa. 1 tô quá trời nhiều: cà chua, rau muống, ốc, chả cua, chả miếng, huyết, đậu hủ,... quá trời luôn à. Nước chấm mắm xả ăn cũng ngon nữa.Ăn xong muốn lăn luôn.
1 tô giờ lên giá 32k rồi.",7.4,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:40
Little Patati,"🌸🌸🌸 Tip: canh bún ở đây đặc biệt hơn so với các quán khác ở chỗ có cho thêm cả ốc. 

🍜🍜🍜 không ấn tượng gì mấy với bún của quán ngoài việc nước khá là mặn. Ăn ko đọng lại mấy ngoài cảm giã mặn. Rau muốn trần mềm vừa độ 👌🏼

🏡🏡 không gian bình dân. Trong nhà có bàn ghế nhìn cũng đàng hoàng nhưng vì quán đông nên ngồi sát nhau. Hôm mình đến còn phải ngồi ngoài đường, tối mù nhìn còn ko rõ trong bát có gì. Quanh đó có quán bán bánh da lợn ăn cũng vui miệng. Từ ngõ đi vào ko sâu mà quán đông nên dễ tìm.

💸👩🏻💸👩🏻 phục vụ ok, ko đòi hỏi gì hơn vs quán bình dân. Mức giá ổn",7.0,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,https://www.foody.vn/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan,6.6,41,2022-03-13 10:53:40
